Date,Open,High,Low,Close,Adj Close,Volume
2018-03-12,500.000000,500.000000,500.000000,500.000000,500.000000,53430
2018-03-19,500.000000,500.000000,500.000000,500.000000,500.000000,74680
2018-03-26,500.000000,500.000000,500.000000,500.000000,500.000000,2090
2018-04-02,500.000000,500.000000,500.000000,500.000000,500.000000,10870
2018-04-09,500.000000,500.000000,500.000000,500.000000,500.000000,126520
2018-04-16,500.000000,500.000000,500.000000,500.000000,500.000000,30
2018-04-23,500.000000,500.000000,500.000000,500.000000,500.000000,174320
2018-04-30,500.000000,5000.000000,500.000000,5000.000000,5000.000000,10100
2018-05-07,500.000000,500.000000,500.000000,500.000000,500.000000,43500
2018-05-14,5000.000000,5000.000000,500.000000,500.000000,500.000000,146100
2018-05-21,500.000000,500.000000,500.000000,500.000000,500.000000,106080
2018-05-28,500.000000,500.000000,500.000000,500.000000,500.000000,14380
2018-06-04,500.000000,500.000000,50.000000,50.000000,50.000000,799350
2018-06-11,50.000000,50.000000,50.000000,50.000000,50.000000,0
2018-06-18,50.000000,50.000000,50.000000,50.000000,50.000000,269300
2018-06-25,50.000000,50.000000,50.000000,50.000000,50.000000,251600
2018-07-02,50.000000,50.000000,50.000000,50.000000,50.000000,271700
2018-07-09,50.000000,50.000000,50.000000,50.000000,50.000000,126700
2018-07-16,50.000000,50.000000,50.000000,50.000000,50.000000,90100
2018-07-23,50.000000,50.000000,50.000000,50.000000,50.000000,693900
2018-07-30,50.000000,50.000000,50.000000,50.000000,50.000000,992300
2018-08-06,50.000000,50.000000,50.000000,50.000000,50.000000,7240900
2018-08-13,50.000000,50.000000,50.000000,50.000000,50.000000,293700
2018-08-20,50.000000,50.000000,50.000000,50.000000,50.000000,7100
2018-08-27,50.000000,50.000000,50.000000,50.000000,50.000000,330700
2018-09-03,50.000000,50.000000,50.000000,50.000000,50.000000,102400
2018-09-10,50.000000,50.000000,50.000000,50.000000,50.000000,2000
2018-09-17,50.000000,50.000000,50.000000,50.000000,50.000000,600
2018-09-24,50.000000,50.000000,50.000000,50.000000,50.000000,3965900
2018-10-01,50.000000,50.000000,50.000000,50.000000,50.000000,2500
2018-10-08,50.000000,50.000000,50.000000,50.000000,50.000000,13900
2018-10-15,50.000000,50.000000,50.000000,50.000000,50.000000,14100
2018-10-22,50.000000,50.000000,50.000000,50.000000,50.000000,104400
2018-10-29,50.000000,50.000000,50.000000,50.000000,50.000000,800
2018-11-05,50.000000,50.000000,50.000000,50.000000,50.000000,19500
2018-11-12,50.000000,50.000000,50.000000,50.000000,50.000000,10700
2018-11-19,50.000000,50.000000,50.000000,50.000000,50.000000,43800
2018-11-26,50.000000,50.000000,50.000000,50.000000,50.000000,3600
2018-12-03,50.000000,50.000000,50.000000,50.000000,50.000000,12000
2018-12-10,50.000000,50.000000,50.000000,50.000000,50.000000,4500
2018-12-17,50.000000,50.000000,50.000000,50.000000,50.000000,16300
2018-12-24,50.000000,50.000000,50.000000,50.000000,50.000000,26200
2018-12-31,50.000000,50.000000,50.000000,50.000000,50.000000,105400
2019-01-07,50.000000,50.000000,50.000000,50.000000,50.000000,358000
2019-01-14,50.000000,50.000000,50.000000,50.000000,50.000000,40900
2019-01-21,50.000000,50.000000,50.000000,50.000000,50.000000,139800
2019-01-28,50.000000,50.000000,50.000000,50.000000,50.000000,124800
2019-02-04,50.000000,50.000000,50.000000,50.000000,50.000000,4200
2019-02-11,50.000000,50.000000,50.000000,50.000000,50.000000,82500
2019-02-18,50.000000,50.000000,50.000000,50.000000,50.000000,117200
2019-02-25,50.000000,50.000000,50.000000,50.000000,50.000000,1032300
2019-03-04,50.000000,50.000000,50.000000,50.000000,50.000000,335400
2019-03-11,50.000000,50.000000,50.000000,50.000000,50.000000,400
2019-03-18,50.000000,50.000000,50.000000,50.000000,50.000000,46900
2019-03-25,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-04-01,50.000000,50.000000,50.000000,50.000000,50.000000,7400
2019-04-08,50.000000,50.000000,50.000000,50.000000,50.000000,18700
2019-04-15,50.000000,50.000000,50.000000,50.000000,50.000000,8000
2019-04-22,50.000000,50.000000,50.000000,50.000000,50.000000,110600
2019-04-29,50.000000,50.000000,50.000000,50.000000,50.000000,2984000
2019-05-06,50.000000,50.000000,50.000000,50.000000,50.000000,4400
2019-05-13,50.000000,50.000000,50.000000,50.000000,50.000000,4700
2019-05-20,50.000000,50.000000,50.000000,50.000000,50.000000,65900
2019-05-27,50.000000,50.000000,50.000000,50.000000,50.000000,25300
2019-06-03,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-06-10,50.000000,50.000000,50.000000,50.000000,50.000000,429100
2019-06-17,50.000000,50.000000,50.000000,50.000000,50.000000,170600
2019-06-24,50.000000,50.000000,50.000000,50.000000,50.000000,580800
2019-07-01,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-07-08,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-07-15,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-07-22,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-07-29,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-08-05,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-08-12,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-08-19,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-08-26,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-09-02,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-09-09,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-09-16,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-09-23,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-09-30,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-10-07,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-10-14,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-10-21,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-10-28,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-11-04,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-11-11,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-11-18,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-11-25,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-12-02,50.000000,50.000000,50.000000,50.000000,50.000000,2567600
2019-12-09,50.000000,50.000000,50.000000,50.000000,50.000000,366700
2019-12-16,50.000000,50.000000,50.000000,50.000000,50.000000,7000
2019-12-23,50.000000,50.000000,50.000000,50.000000,50.000000,5700
2019-12-30,50.000000,50.000000,50.000000,50.000000,50.000000,271600
2020-01-06,50.000000,50.000000,50.000000,50.000000,50.000000,234800
2020-01-13,50.000000,50.000000,50.000000,50.000000,50.000000,23300
2020-01-20,50.000000,50.000000,50.000000,50.000000,50.000000,230400
2020-01-27,50.000000,50.000000,50.000000,50.000000,50.000000,68600
2020-02-03,50.000000,50.000000,50.000000,50.000000,50.000000,12400
2020-02-10,50.000000,50.000000,50.000000,50.000000,50.000000,5000
2020-02-17,50.000000,50.000000,50.000000,50.000000,50.000000,2500
2020-02-24,50.000000,50.000000,50.000000,50.000000,50.000000,300
2020-03-02,50.000000,50.000000,50.000000,50.000000,50.000000,7000
2020-03-09,50.000000,50.000000,50.000000,50.000000,50.000000,500
2020-03-16,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-03-23,50.000000,50.000000,50.000000,50.000000,50.000000,15800
2020-03-30,50.000000,50.000000,50.000000,50.000000,50.000000,220400
2020-04-06,50.000000,50.000000,50.000000,50.000000,50.000000,220800
2020-04-13,50.000000,50.000000,50.000000,50.000000,50.000000,103700
2020-04-20,50.000000,50.000000,50.000000,50.000000,50.000000,2000
2020-04-27,50.000000,50.000000,50.000000,50.000000,50.000000,21300
2020-05-04,50.000000,50.000000,50.000000,50.000000,50.000000,600
2020-05-11,50.000000,50.000000,50.000000,50.000000,50.000000,1900
2020-05-18,50.000000,50.000000,50.000000,50.000000,50.000000,500
2020-05-25,50.000000,50.000000,50.000000,50.000000,50.000000,1800
2020-06-01,50.000000,50.000000,50.000000,50.000000,50.000000,24000
2020-06-08,50.000000,50.000000,50.000000,50.000000,50.000000,15400
2020-06-15,50.000000,50.000000,50.000000,50.000000,50.000000,33800
2020-06-22,50.000000,50.000000,50.000000,50.000000,50.000000,76400
2020-06-29,50.000000,50.000000,50.000000,50.000000,50.000000,700
2020-07-06,50.000000,50.000000,50.000000,50.000000,50.000000,11500
2020-07-13,50.000000,50.000000,50.000000,50.000000,50.000000,1800
2020-07-20,50.000000,50.000000,50.000000,50.000000,50.000000,557300
2020-07-27,50.000000,50.000000,50.000000,50.000000,50.000000,14900
2020-08-03,50.000000,50.000000,50.000000,50.000000,50.000000,92700
2020-08-10,50.000000,50.000000,50.000000,50.000000,50.000000,3100
2020-08-17,50.000000,50.000000,50.000000,50.000000,50.000000,20400
2020-08-24,50.000000,50.000000,50.000000,50.000000,50.000000,3900
2020-08-31,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-09-07,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-09-14,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-09-21,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-09-28,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-10-05,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-10-12,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-10-19,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-10-26,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-11-02,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-11-09,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-11-16,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-11-23,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-11-30,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-12-07,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-12-14,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-12-21,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-12-28,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-01-04,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-01-11,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-01-18,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-01-25,50.000000,50.000000,50.000000,50.000000,50.000000,2420100
2021-02-01,50.000000,50.000000,50.000000,50.000000,50.000000,729700
2021-02-08,50.000000,50.000000,50.000000,50.000000,50.000000,19000
2021-02-15,50.000000,50.000000,50.000000,50.000000,50.000000,190700
2021-02-22,50.000000,50.000000,50.000000,50.000000,50.000000,761100
2021-03-01,50.000000,50.000000,50.000000,50.000000,50.000000,140500
2021-03-08,50.000000,50.000000,50.000000,50.000000,50.000000,1348600
2021-03-15,50.000000,50.000000,50.000000,50.000000,50.000000,325200
2021-03-22,50.000000,50.000000,50.000000,50.000000,50.000000,943000
2021-03-29,50.000000,50.000000,50.000000,50.000000,50.000000,3300
2021-04-05,50.000000,50.000000,50.000000,50.000000,50.000000,1096700
2021-04-12,50.000000,50.000000,50.000000,50.000000,50.000000,4500
2021-04-19,50.000000,50.000000,50.000000,50.000000,50.000000,18000
2021-04-26,50.000000,50.000000,50.000000,50.000000,50.000000,1146700
2021-05-03,50.000000,50.000000,50.000000,50.000000,50.000000,2200100
2021-05-10,50.000000,50.000000,50.000000,50.000000,50.000000,700
2021-05-17,50.000000,50.000000,50.000000,50.000000,50.000000,10900
2021-05-24,50.000000,50.000000,50.000000,50.000000,50.000000,1100
2021-05-31,50.000000,50.000000,50.000000,50.000000,50.000000,15478100
2021-06-07,50.000000,50.000000,50.000000,50.000000,50.000000,38400
2021-06-14,50.000000,50.000000,50.000000,50.000000,50.000000,115300
2021-06-21,50.000000,50.000000,50.000000,50.000000,50.000000,106500
2021-06-28,50.000000,50.000000,50.000000,50.000000,50.000000,552300
2021-07-05,50.000000,50.000000,50.000000,50.000000,50.000000,25400
2021-07-12,50.000000,50.000000,50.000000,50.000000,50.000000,2600
2021-07-19,50.000000,50.000000,50.000000,50.000000,50.000000,1415900
2021-07-26,50.000000,50.000000,50.000000,50.000000,50.000000,1236900
2021-08-02,50.000000,50.000000,50.000000,50.000000,50.000000,252600
2021-08-09,50.000000,50.000000,50.000000,50.000000,50.000000,54700
2021-08-16,50.000000,50.000000,50.000000,50.000000,50.000000,6300
2021-08-23,50.000000,50.000000,50.000000,50.000000,50.000000,102800
2021-08-30,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-09-06,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-09-13,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-09-20,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-09-27,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-10-04,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-10-11,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-10-18,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-10-25,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-11-01,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-11-08,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-11-15,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-11-22,50.000000,50.000000,50.000000,50.000000,50.000000,634400
2021-11-29,50.000000,50.000000,50.000000,50.000000,50.000000,5322000
2021-12-06,50.000000,50.000000,50.000000,50.000000,50.000000,68300
2021-12-13,50.000000,50.000000,50.000000,50.000000,50.000000,7000
2021-12-20,50.000000,50.000000,50.000000,50.000000,50.000000,11500
2021-12-27,50.000000,50.000000,50.000000,50.000000,50.000000,12300
2022-01-03,50.000000,50.000000,50.000000,50.000000,50.000000,3023800
2022-01-10,50.000000,50.000000,50.000000,50.000000,50.000000,40300
2022-01-17,50.000000,50.000000,50.000000,50.000000,50.000000,8800
2022-01-24,50.000000,50.000000,50.000000,50.000000,50.000000,1054400
2022-01-31,50.000000,50.000000,50.000000,50.000000,50.000000,623400
2022-02-07,50.000000,50.000000,50.000000,50.000000,50.000000,6400
2022-02-14,50.000000,50.000000,50.000000,50.000000,50.000000,385900
2022-02-21,50.000000,50.000000,50.000000,50.000000,50.000000,3800
2022-02-28,50.000000,50.000000,50.000000,50.000000,50.000000,1000
2022-03-07,50.000000,50.000000,50.000000,50.000000,50.000000,13200
2022-03-14,50.000000,50.000000,50.000000,50.000000,50.000000,8600
2022-03-21,50.000000,50.000000,50.000000,50.000000,50.000000,294500
2022-03-28,50.000000,50.000000,50.000000,50.000000,50.000000,4107600
2022-04-04,50.000000,50.000000,50.000000,50.000000,50.000000,180800
2022-04-11,50.000000,50.000000,50.000000,50.000000,50.000000,93900
2022-04-18,50.000000,50.000000,50.000000,50.000000,50.000000,412800
2022-04-25,50.000000,50.000000,50.000000,50.000000,50.000000,370000
2022-05-02,50.000000,50.000000,50.000000,50.000000,50.000000,0
2022-05-09,50.000000,50.000000,50.000000,50.000000,50.000000,521600
2022-05-16,50.000000,50.000000,50.000000,50.000000,50.000000,100900
2022-05-23,50.000000,50.000000,50.000000,50.000000,50.000000,65800
2022-05-30,50.000000,50.000000,50.000000,50.000000,50.000000,6100
2022-06-06,50.000000,50.000000,50.000000,50.000000,50.000000,2700
2022-06-13,50.000000,50.000000,50.000000,50.000000,50.000000,63700
2022-06-20,50.000000,50.000000,50.000000,50.000000,50.000000,402700
2022-06-27,50.000000,50.000000,50.000000,50.000000,50.000000,101200
2022-07-04,50.000000,50.000000,50.000000,50.000000,50.000000,500
2022-07-11,50.000000,50.000000,50.000000,50.000000,50.000000,200
2022-07-18,null,null,null,null,null,null
